Cheesecake Factory Carrot Cake Cheesecake,"CHEESECAKE16 ounces cream cheese (at room temp)
3⁄4 cup granulated sugar
1 tablespoon flour
3 eggs
1 teaspoon vanilla
CARROT CAKE3⁄4 cup vegetable oil
1 cup granulated sugar
2 eggs
1 teaspoon vanilla
1 cup flour
1 teaspoon baking soda
1 teaspoon cinnamon
1 dash salt
1 (8 1/2 ounce) can crushed pineapple, well drained with juice reserved
1 cup grated carrot
1⁄2 cup flaked coconut
1⁄2 cup chopped walnuts
PINEAPPLE CREAM CHEESE FROSTING2 ounces cream cheese, softened
1 tablespoon butter, softened
1 3⁄4 cups powdered sugar
1⁄2 teaspoon vanilla
1 tablespoon reserved pineapple juice","To make cheesecake,In large bowl of electric mixer, beat together 2 pkgs cream cheese and 3/4 cup sugar until smooth.Beat in 1 tablespoon flour, 3 eggs and 2 teaspoons vanilla until smooth. Set aside.Meanwhile prepare Carrot Cake: In large bowl, combine oil, 1 cup sugar, 2 eggs and 1 teaspoon vanilla, blending thoroughly.Stir in 1 cup flour, baking soda, cinnamon and dash salt, mixing well.Stir in drained pineapple, carrots, coconut and walnuts.Spread 1 1/2 cups carrot cake batter over bottom of greased 9-or 9 1/2-inch springform pan.Drop large spoonfuls of cream cheese batter over carrot cake batter; top with large spoonfuls of remaining carrot cake batter.Repeat with remaining cream cheese batter, spreading evenly with a knife.Do not marble with a knife.Bake in preheated 350 degree oven 50 to 65 minutes or until cake is set and cooked through.Cool to room temperature, then refrigerate.When cake is cold, prepare Pineapple Cream Cheese Frosting.In a bowl of electric mixer, combine 2 oz cream cheese, butter, powdered sugar, 1/2 teaspoon vanilla, 1 tablespoon reserved pineapple juice and dash of salt.Beat until smooth and of spreading consistency.Frost top of cheesecake.Refrigerate 3 to 4 hours before serving."
Cheesecake Factory's J. W. Pink Lemonade,"1 1⁄2 ounces Absolut citron vodka
1⁄2 ounce Chambord raspberry liquor
6 ounces country time lemonade
Garnish sugar, for rim
lemon wedge","Moisten the rim of a 16-ounce glass. Dip the rim in sugar then fill it with ice.Add the ingredients in the order listed, garnish with a lemon wedge, and serve with a straw."
Copycat Cheesecake Factory Pasta Di Vinci,"1 lb penne pasta
1⁄2 red onion, Chopped
1 cup mushroom, quartered
2 teaspoons garlic, chopped
1 lb chicken breast, Cut into bite-size pieces
6 tablespoons butter
2 tablespoons flour
2 teaspoons salt
1⁄4 cup madeira wine
1 cup water
4 tablespoons heavy cream
1 tablespoon fresh parsley, chopped
parmesan cheese","Prepare pasta following the direction on pasta package.Saute onions, mushrooms and garlic in 1 tablespoon of the butter until tender. Remove the onions, mushrooms and garlic and set them aside.In the same pan, cook the chicken, stirring frequently. Remove the chicken and set aside until later.To the same pan, add 2 tablespoons butter and melt over a low-medium heat. Sprinkle the flour over the butter and stir to make a roux. Slowly add in the wine, water and heavy cream, stirring constantly. Cook over a medium heat until thickened, stirring often. Add the parsley and let simmer for a few minutes.Add the chicken, mushrooms, garlic and onions back in and simmer for 2 more minutes. Pour over the pasta and server with Parmesan cheese."
Cheesecake Factory Shrimp Scampi,"1 -2 lb fresh shrimp, cleaned and deveined, and butterflied
1 lb angel hair pasta
1 diced tomato
6 -8 whole garlic cloves
1 shallot, diced
1 pint heavy cream
1 cup dry white wine
olive oil
5 -7 leaves fresh basil
2 tablespoons parmesan cheese, finely grated
parsley
For the shrimp milk
2 tablespoons parmesan cheese, finely grated
1⁄2 cup all-purpose flour
1⁄4 teaspoon salt
1⁄2 teaspoon fresh ground black pepper
1⁄4 teaspoon cayenne pepper","Pour enough olive oil in a large sauce pan to cover the bottom, turn to medium high heat. This is the only pot you'll need for the sauce so it should be big. Soak the shrimp in milk and combine the dry ingredients (flour, 2T cheese, salt, pepper). Coat the shrimp with the dry ingredients and let them fry in the olive oil, About 2 minutes per side until golden brown. The Flour that falls off the shrimp will add great flavor and consistency to the sauce. Add more oil as necessary, between batches of shrimp. Dab the shrimp with a paper towel, cover and set aside on range top to keep warm.Add the garlic to the oil, stir for a few minutes, then turn the heat to medium low.  Now add the wine and bring it to a boil. Then turn the heat to low and cover, let the wine reduce, about 10-15 minutes.In a separate pot, bring water to simmer. (for pasta later).Add the cream, and bring it back to a boil, turn heat to low and simmer for 10 more minutes. While it is simmering dice your shallot and tomato, and chiffonade your basil.  Now add the Basil, diced tomato, and remaining 2T Parmesan cheese. Stir for a moment then add the fried shrimp, and remove the pan from heat.  The sauce will thicken as it cools.Bring pasta pot to a boil and add angel hair and cook.To plate, pour some sauce on a dish and arrange the shrimp around the bottom (10 or so), then take a ball of the pasta and plate that above the shrimp. garnish with a little parsley."
Cheesecake Factory Oreo  Cheesecake  (Copycat),"1 1⁄2 cups Oreo cookie crumbs (about 18 to 23 cookies finely chopped)
2 tablespoons melted butter
1 1⁄2 lbs cream cheese
1 cup sugar
5 large eggs
1⁄4 teaspoon salt
2 teaspoons vanilla
1⁄4 cup all-purpose flour
8 ounces sour cream
5 Oreo cookies (coarsely chopped for the batter)
7 -9 coarsely chopped Oreo cookies, for the top of cheese cake","Mix melted butter with Oreo crumbs and press in the bottom of a greased 9 inch springform pan.  Cover bottom and 1/2-1 inch up the sides with crumbs. Refrigerate for 15 minutes.All ingredients need to be at room temperature before beginning.Beat cream cheese until light and fluffy.Keep mixer on a low setting during the mixing and beating process.Add sugar gradually and continue beating cream cheese until mixed through.Add eggs one at a time and continue to beat until blended.Stir vanilla, salt and flour into cream cheese and egg mixture.Add the sour cream.Turn off the mixer and gently stir in the 5 coarsely chopped Oreo cookies with a spoon.Pour mixture into springform  pan; top with the 7-9 remaining  coarsely chopped cookies.Place pan on top rack and in the middle of a preheated oven at 325 degrees and bake for  60- 75 minutes  or until it jiggles slightly in the middle when the pan is gently shaken.Turn off the oven, prop the door open  several inches and let the cheese cake stay in the oven for one hour.Cool on wire rack.When cool, refrigerate for 24 hours."
Cheesecake Factory's Louisiana Chicken Pasta,"Chicken4 tablespoons vegetable oil
6 boneless skinless chicken breast halves
3⁄4 cup breadcrumbs
1⁄4 cup parmesan cheese (grated)
1 cup milk
2 tablespoons flour
Cajun Sauce1 tablespoon butter
1 small yellow pepper (chopped)
1 small red bell pepper (chopped)
3⁄4 small red onion (chopped)
3 whole garlic cloves (minced)
1 teaspoon crushed red pepper flakes
1 1⁄4 pints whipping cream
1 cup low sodium chicken broth
4 tablespoons fresh basil (thinly sliced)
1 cup grated parmesan cheese
1 (12 ounce) package bow tie pasta
1 cup mushroom (sliced)","Melt butter in large skillet over medium  heat.Add yellow and red bell peppers, mushrooms, and onion to same skillet,until crisp-tender, about 4 minute.Add garlic and crushed red pepper to skillet and saute 3 minutes.Add whipping cream and chicken stock.Simmer until sauce re-heats and thickens slightly, about 5 minutes.Add basil and 1 cup grated Parmesan cheese to sauce, stirring to incorporate.Season sauce to taste with salt and pepper. Reduce heat to low, simmer; sauce will reduce and thicken.Wash and drain chicken breasts.Pound until very thin (the thinner the chicken breasts the better).Mix breadcrumbs, flour, and Parmesan cheese together.Place milk in dish for dipping.Dip chicken in breadcrumb mixture and then in milk and then back in breadcrumbs.Place in fry pan that the oil has been heated and fry at medium high temperature until golden crisp and cooked through.Add more oil as needed.Remove and drain chicken; keep warm.Meanwhile, cook bow-tie pasta in large pot of boiling salted water until tender but still firm to bite.Drain and return to pot.Add sauce and toss to coat.Place pasta with sauce on plate, and top with chicken breast.Serve, passing additional Parmesan separately."
Cheesecake Factory Key Lime Cheesecake--My Version,"For crust2 cups graham cracker crumbs, crushed (approximately 2 sleeves)
1⁄2 cup butter, melted
1⁄4 cup granulated sugar
For filling3 (8 ounce) packages cream cheese, room temperature
1 cup sugar
1 cup sour cream
1⁄4 cup flour
2 teaspoons vanilla
4 eggs
3⁄4 cup trader joe's key lime juice","In 9 or 10 inch springform pan, combine crumbs, melted butter, and 1/4 cup sugar.  Press evenly over bottom of pan and halfway up sides.  Bake at 375 for 7-8 minutes, no longer.Cream room temperature cream cheese well, add sugar, and cream until smooth, scraping sides and bottom of bowl frequently to integrate any cream cheese lumps.  Cream in sour cream, eggs, flour and vanilla.  When smooth once more, stir in lime juice.  Note:  3/4 Cup of Key Lime juice makes a very tart cheesecake.  If you prefer a less tart cheesecake, start with 1/3 cup and increase to taste.Pour over prepared crust.  Return to 375 oven for 15 minutes.  Lower temperature to 250 and continue baking 50 minutes for 10 inch pan, 55 minutes for 9 inch pan.  Cool on wire rack IN PAN for 20 minutes.  Run a sharp knife around edge to loosen cheesecake, but do NOT remove from pan.  Refrigerate at least 6 hours before serving.  May be garnished with sweetened whipped cream, lime zest, or both."
Cheesecake Factory Bang Bang Chicken and Shrimp by Todd Wilbur,"Curry Sauce2 teaspoons chili oil
1⁄4 cup onion
2 tablespoons minced garlic cloves
2 teaspoons ginger
1 cup chicken broth
1⁄2 teaspoon ground cumin
1⁄2 teaspoon ground coriander
1⁄2 teaspoon paprika
1⁄4 teaspoon salt
1⁄4 teaspoon ground black pepper
1⁄4 teaspoon ground mace
1⁄4 teaspoon turmeric
3 cups coconut milk
2 medium carrots, julienned
1 small zucchini, julienned
1⁄2 cup frozen peas
Peanut Sauce1⁄4 cup creamy peanut butter
2 tablespoons water
4 teaspoons sugar
1 tablespoon soy sauce
1 teaspoon rice vinegar
1 teaspoon lime juice
1⁄2 teaspoon chili oil
2 chicken breast fillets
16 large raw shrimp, shelled
1⁄4 cup cornstarch
1⁄2 cup vegetable oil
4 cups cooked white rice
Garnish1 1⁄2 cups flaked coconut
1⁄2 teaspoon dried parsley, crumbled
2 tablespoons peanuts
2 green onions, julienned","Make the curry sauce by heating the chili oil in a large saucepan over medium heat. When the oil is hot add the onion, garlic, and ginger. Sauté for about about 30 seconds then add the chicken broth. Add the spices (cumin, coriander, paprika, salt, black pepper, and turmeric) and stir well. Simmer for 5 minutes then add the coconut milk. Bring mixture back up to a boil, then reduce heat and simmer for 20 minutes or until sauce begins to thicken. Add the julienned carrots and zucchini, and the frozen peas. Simmer mixture for 10 minutes or until carrots become tender.Make peanut sauce by combining peanut butter, water, sugar, soy sauce, rice vinegar, lime juice, and chili oil in a small saucepan over medium heat. Heat just until mixture begins to bubble, then cover the pan and remove it from the heat.Toast the flaked coconut by preheating your oven to 300 degrees. Spread coconut on a baking sheet and toast it in the oven. Stir the coconut around every 10 minutes or so that it browns evenly, but watch it closely in the last 5 minutes so it doesn't get too dark. After 25 to 30 minutes the coconut should be light brown. Take it out of the oven and let it cool.Cut the chicken breasts into bite-size pieces. Coat the chicken and shrimp with corn starch. Heat the vegetable oil in a wok or large skillet over medium heat. Add the coated chicken to the pan and sauté it for a couple minutes, turning as it cooks. Add the shrimp to the pan. Cook the shrimp and chicken for a couple minutes, until it's done, then remove everything to a rack or towel to drain.Build the two plates (or you can divide the meal into four portions) by filling a soup bowl with 2 cups of white rice. Press down on the rice. Invert the bowl onto the center of a plate, tap it a bit, then lift off the bowl leaving a formed pile of rice in the center of each plate. Arrange an equal portion of chicken and shrimp around the rice. Spoon the curry sauce and vegetables over the chicken and shrimp, being careful not to get any sauce on top of the rice.Drizzle peanut sauce over the dish concentrating most of it on the rice. Sprinkle 1/2 teaspoon of crumbled, dried parsley over the center of the rice. Add a tablespoon of chopped peanuts on the parsley, then place a pile of julienned green onions on top. Sprinkle 1/2 cup to 3/4 cup of toasted coconut over the chicken and shrimp and serve it up."
TSR Version of Raspberry Truffle Cheesecake by Todd Wilbur,"Crust1 1⁄2 cups chocolate cookie crumbs (filling removed) or 20 crumbled Oreo cookies (filling removed)
1⁄3 cup margarine, melted
Filling1⁄2 cup raspberry preserves
1⁄4 cup water
4 (8 ounce) packages cream cheese (room temperature!)
1 1⁄4 cups granulated sugar
1⁄2 cup sour cream (room temperature)
2 teaspoons vanilla extract
5 eggs (room temperature)
4 ounces white chocolate, chopped into chunks","Preheat oven to 475 degrees.Place a large pan or oven-safe skillet filled with about 1/2-inch of water into the oven while it preheats.This will be your water bath.Combine the raspberry preserves with 1/4 cup water in a medium microwave-safe bowl.Heat for 1 1/2 minutes on high in your microwave.Stir until smooth.Strain to remove the raspberry seeds, and discard seeds.Allow strained preserves to cool, then put the bowl in the refrigerator until later.Measure 1 1/2 cups chocolate cookie crumbs (or crush 20 Oreo cookie wafers-- with the filling scraped out-- in a resealable plastic bag) into a medium bowl.Mix in 1/3 cup melted margarine.Press the crumb into a 9-inch spring form pan that has been lined on the bottom and side with parchment paper.Use the bottom of a drinking glass to press the crumb mixture flat into the bottom of the pan and about 2/3 the way up the side.Wrap a large piece of foil around the bottom of the pan to keep the cheesecake in the water bath and prevent it from leaking.Put the crust in your freezer until the filling is done.Use an electric mixer to combine the softened cream cheese with the sugar, room temperature sour cream, and vanilla.Mix on the lowest setting for a couple minutes or until the ingredients are smooth and creamy.You don't want to beat too much air into the mixture, or it will fall and be grainy.Be sure to scrape down the sides of the bowl.Whisk the eggs in a medium bowl and then add them to the cream cheese mixture.Blend the mixture just enough to integrate the eggs.Remove the crust from the freezer and sprinkle 4 ounces of white chocolate chunks onto the bottom of the crust.Pour half of the cream cheese filling into the crust.Drizzle the raspberry preserves over the entire surface of the filling.Use a butter knife to swirl the raspberry into the cream cheese.Just a couple passes is fine, you don't want to blend the raspberry and cream cheese together too much.Pour the other half of the filling into the crust.Carefully place the cheesecake into the water bath in the oven.Bake for 12 minutes at 475 degrees, then turn the oven down to 350 degrees and bake for 50 to 60 minutes or until the top of the cheesecake turns a light brown or tan color.Remove the cheesecake from the oven to cool on a cooling rack.When the cheesecake is completely cool, cover cheesecake with plastic wrap and place in refrigerator to sit overnight.Before serving, sprinkle the entire top surface of cheesecake with 2 ounces of shaved white chocolate.To serve, slice the cheesecake into 12 equal portions.Apply a pile of fresh whipped cream to the top of each slice and serve."
Traditional English Tea Time Scones With Jam and Cream,"Plain Scones8 ounces self-raising flour
salt, to taste
1 teaspoon baking powder
2 tablespoons caster sugar (superfine granulated)
2 ounces butter
1 egg, beaten and mixed with
1⁄4 pint milk
fresh double cream, to serve (heavy cream)
jam, of your choice
butter, to spread","Sift together the flour, salt and baking powder into a bowl and add the sugar and butter.Rub in the butter until the mixture resembles fine breadcrumbs.Gradually mix in the egg and milk mixture to make a dough, saving any excess to glaze the tops of the scones. Add your fruit at this stage if using.Gently knead the dough on a lightly floured work surface until smooth.Roll out the dough to about 1/2"" thick, then cut out 2"" rounds with a plain or fluted cutter, kneading and re-rolling the dough until it is all used up.Arrange scones on baking sheets then brush tops with the milk and egg mixture.Bake in the oven at 230°C (450°F) mark 8 for 10 to 15 minutes, until well risen and lightly golden. Cool on a wire rack.Whip the fresh cream until stiff. Split the scones and fill with butter,  jam and fresh cream."
Cherry Muffins,"1 1⁄2 cups flour
1⁄2 cup sugar
2 teaspoons baking powder
1⁄2 teaspoon salt
1⁄2 bottle maraschino cherry, cut up
2 eggs
3 tablespoons melted butter
1⁄2 cup cherry juice
1⁄2 cup milk, combined with cherry juice","Prepare pans.Stir together dry ingredients& add the cherries.Mix eggs, cherry liquid& melted butter.Add the dry mix to the wet mix until just combined.Bake for 15 to 20 minutes at 375 degrees."
Raspberry Buttermilk Muffins,"2 cups all-purpose flour
1⁄2 cup sugar
2 teaspoons baking powder
1 teaspoon salt
6 tablespoons butter
1 egg, beaten
1 cup buttermilk
1 cup fresh raspberry","Combine flour, sugar, baking powder and salt.Cut in butter until mixture resembles coarse crumbs.Add egg and buttermilk; mix just until dry ingredients are moistened.Fold in berries.Fill greased or paper-lined muffin cups two-thirds full.Bake at 400ºfor 20 minutes or until browned."
My Favorite Chili,"1 lb ground beef
1 onion, chopped
1 (8 ounce) can tomato sauce
1 cup water
1⁄2 cup chopped green pepper
1 1⁄2-2 tablespoons chili powder
1⁄2 teaspoon salt
1⁄4 teaspoon ground pepper
1 dash ground oregano
2 (16 ounce) cans kidney beans, drained","Cook ground beef and onion in dutch oven until beef is browned, stirring to crumble.Add remaining ingredients, except beans.Cover and simmer 20 minutes.Stir in beans and continue to cook, covered, 45 minutes.Remove cover and cook 15 minutes more.Makes 2 quarts."
Blackberry Custard Pie,"1 (9 inch) deep dish pie shells, unbaked
1⁄2 cup sour cream
2 eggs
1⁄3 cup flour
1⁄4 cup butter
3 cups blackberries
1 cup sugar
1⁄2 cup flour
1⁄2 cup sugar","Preheat oven to 350 degrees.Place berries into the pie shell.Beat the 2 eggs together, then add the sour cream, 1 cup of sugar, 1/3 cup of flour. Pour over the berries.Combine the butter, 1/2 cup of sugar, and the 1/2 cup of flour to make a crumble topping. Sprinkle crumble onto the top of the pie.Bake for 50-55 minutes."
Tuxedo Cake,"For The Cake1 cup unsalted butter (2 sticks)
2 cups water
1 cup canola oil
4 cups sugar
1 cup high-quality unsweetened cocoa powder
4 cups all-purpose flour
4 large eggs
1 cup buttermilk
1 tablespoon baking soda
1⁄2 teaspoon salt
1 tablespoon vanilla extract
For The Whipped Cream Frosting4 cups chilled heavy whipping cream
1 1⁄4 cups powdered sugar
For The Chocolate Glaze4 ounces high-quality bittersweet chocolate, chopped into small pieces
1⁄2 cup heavy whipping cream
1⁄4 cup lyle's golden syrup (*this is imported from britain if you can't find it you can substitute light corn syrup)
2 teaspoons vanilla extract","To make the cake: For a three-layer cake, place one baking rack one-third from the bottom of the oven and the second two-thirds from the bottom.Preheat the oven to 350°.Line the bottom of three 9-inch or two 10-inch pans with parchment paper rounds, grease with butter, and dust with flour (Or spray with Baker's Joy).Combine the butter, water and canola oil in a medium saucepan set over medium heat.In a large bowl, stir together the sugar, cocoa and flour.Pour the butter mixture into the sugar mixture and whisk until smooth.Whisk in the eggs, one at a time, then whisk in the buttermilk.Whisk in the baking soda, salt and vanilla all at once.Transfer the batter to the prepared pans.For a three-layer cake, stagger the cake layers on the oven racks so that no layer is directly over another.Set two layers on one rack and the third on the other.For a 2-layer cake, stagger the layers on the middle rack with one placed more toward the front of the oven and one toward the back.Bake for 35-40 minutes, or until a toothpick inserted in the middle comes out clean.Monitor the layers carefully for doneness; each one may be done at different times.Remove the cakes from the oven and cool on racks for about 15 minutes before inverting onto baking racks.Cool the cakes completely, at least two hours, before frosting.To Make Frosting: Using a mixer fitted with a whisk attachment, whip the cream in a large bowl on high speed until soft peaks form.Add the powdered sugar and whip until thoroughly combined.Place one cake layer on a plate and spread some of the frosting over the top.Top with the remaining layers, thickly coating the top and sides of each with frosting.Refrigerate the cake until the whipped cream frosting has stabilized, at least one hour.To Make The Glaze: Place the chocolate in a medium bowl.Heat the cream in a small saucepan over medium heat until it is very hot and just beginning to steam.Pour the hot cream over the chocolate and stir until it has melted completely.Stir in the syrup and the vanilla.Pour the glaze into a medium pitcher or measuring cup and let cool for ten minutes.Do not let the glaze sit longer because it will stiffen and become difficult to pour over the cake.Slowly pour the glaze over the cake, ensuring that it covers the top of the cake entirely, but make sure some of the cream frosting shows through the drizzles on the sides. (If the glaze doesn't flow easily over the edge of the cake,don't be afraid to add an extra tablespoon or two of the syrup).Refrigerate the cake until the glaze is set and the whipped cream frosting is firm, at least one hour.Slice the cake with a long serrated knife, dipping it in a tall glass of hot water between each slice.The refrigerated cake will keep for about 2 days. **Please note that the cook time only reflects the time needed to bake the batter. Other time is spent on the frostings etc and there are lots of periods where the cake is resting or cooling."
Mary's Italian Sausage Soup,"1 1⁄2 lbs Italian sausage (cut in 1/2 inch pieces)
2 garlic cloves (minced or mashed)
2 large onions, chopped
1 (16 ounce) can tomatoes
3 (14 ounce) cans beef broth
1 1⁄2 cups red wine or 1 1⁄2 cups water
1⁄2 teaspoon basil, crumbled
3 tablespoons fresh parsley, chopped
1 medium green pepper, chopped
2 medium zucchini, sliced 1/4 in thick
3 cups cooked bow tie pasta (uncooked, 5oz)","In dutch oven or large stock pot cook sausage over medium heat; drain off fat.Add garlic and onions; cooking until the onions are clear and limp. Stir in tomatoes and break into pieces.Add broth, wine or water and basil. Simmer uncovered about 30 minuteAdd parsley, pepper, zucchini and pasta. Simmer covered about 25 minutes. Serve with parmesan cheese and frech bread."
Italian Sausage and Tortellini Soup,"1 lb mild Italian sausage
1 cup onion, coarsely chopped
2 garlic cloves, minced
5 cups beef broth
2 cups carrots, thinly sliced
2 cups tomatoes, peeled, seeded and chopped (can use canned tomatoes, if desired)
1 1⁄2 cups sliced zucchini
1 green bell pepper, cut into 1/2-inch pieces
1 (8 ounce) can tomato sauce
1⁄2 cup water
1⁄2 teaspoon dried basil
1⁄2 teaspoon dried oregano
salt, to taste
black pepper, to taste
1 (9 ounce) packagerefrigerated basil and cheese tortellini, uncooked
3 tablespoons fresh parsley, chopped
1⁄2 cup parmesan cheese, freshly grated","Remove and discard casings from the sausage.In a large Dutch oven, brown sausage over medium-high heat, stirring occasionally. Drain, reserving 1 Tablespoon drippings in the pan. Set sausage aside.Add onion and garlic to the drippings in the pan; cook, stirring constantly, until onion is tender.Add sausage, beef broth, carrots, tomato, zucchini, bell pepper, tomato sauce, water, basil, oregano, salt, and pepper, stirring well.Bring to a boil; reduce heat, and simmer, uncovered for 30 minutes.Add tortellini and parsley, stirring well.Bring to a boil; reduce heat, and simmer, uncovered, 10 minutes or until tortellini is tender. Adjust spices to taste.Ladle soup into individual soup bowls. Sprinkle each serving with cheese."
Easy Dilled Succotash,"1 1⁄2 cups frozen lima beans
1 small onion, finely chopped
1 1⁄2 cups frozen corn, thawed
1 teaspoon salt
1 teaspoon sugar
1 teaspoon dill weed","Bring 1/2 cup water to a boil in a medium saucepan, over high heat.  Add beans and onion, cover.  Reduce heat to low.  Simmer 8 minutes.Stir corn into bean mixture, cover, simmer 5 minutes or until vegetables are tender.  Drain bean mixture, discard liquid.Place bean mixture in serving bowl, stir in salt, sugar and dill weed until well blended."
Swedish Scrambled Eggs,"4 eggs
4 ounces cream cheese, cut into small chunks
1 tablespoon fresh dill, finely chopped (or can use 1 1/2 teaspoons dried dill)
1 dash garlic powder
salt and pepper","Whisk together the eggs until they are light yellow and frothy.Add the chunks of cream cheese, the dill and the garlic powder to the eggs and stir to combine. Season with salt and pepper as desired.Spray a medium-sized skillet with non-stick cooking spray, and heat over high heat until the fat begins to sizzle.Pour the egg mixture into the pan and reduce heat slightly. Stir eggs gently to scramble until they reach the desired consistency.Serve immediately."
Twice-Baked Potatoes With Caramelized Shallots,"4 russet potatoes, cleaned
vegetable oil
1 cup havarti cheese, coarsely grated
1⁄2 cup sour cream
1⁄4 cup whole milk
1⁄4 teaspoon cayenne
3 tablespoons butter
1 1⁄2 cups shallots, thinly sliced
1 tablespoon fresh parsley, chopped","These small potato cups (each one is half a russet potato) are a great choice if you're short on oven space. The potatoes can be baked and stuffed one day ahead and chilled, then warmed in the oven for 20 minutes while the turkey rests before carving.Preheat oven to 400°F Pierce potatoes in several places with fork, then brush lightly with oil. Place potatoes directly on oven rack and bake until tender when pierced with fork, about 55 minutes. Cool potatoes slightly.Cut off thin slice from both short ends of each potato and discard. Cut each potato crosswise in half; stand each half on its small flat end. Using teaspoon, scoop out cooked potato pulp from each half, leaving 1/3-inch-thick shell and forming potato cup. Place potato cups in 13x9x2-inch glass baking dish. Place potato pulp in medium bowl; add cheese, sour cream, milk, and cayenne. Using potato masher or fork, mash until well blended and almost smooth. Season to taste with salt and pepper. Mound mashed potato mixture in potato cups.Melt butter in heavy medium skillet over medium heat. Add shallots and sauté until tender and deep brown, about 12 minutes. Top potato cups with shallots. (Can be made 1 day ahead. Cover and chill.)Preheat oven to 350°F Bake potato cups until heated through, about 20 minutes. Sprinkle with parsley and serve."
Cheese Rosti,"6 large potatoes
6 tablespoons butter
8 ounces swiss cheese, grated
salt
ground black pepper
2 tablespoons hot water","Bring a large pot of salted water to a boil. Add potatoes and cook until tender but still firm, about 15 minutes. Drain, and let cool.Once cool, peel and grate potatoes.Melt 3 tablespoons of butter in large nonstick skillet, add a layer of potatoes and a layer of cheese, sprinkle with salt and pepper.Repeat layers.Dot each layer with remaining butter.Sprinkle 2 tablespoons hot water over the top layer, cover and saute at low to medium heat until bottom layer browns.Turn with spatula and brown again."
Simply Oven Baked Pork Chops and Rice,"1 (10 3/4 ounce) can cream of mushroom soup
1 1⁄2 cups water
1 cup long grain rice (uncooked)
1⁄4 onion, sliced
1⁄4 teaspoon pepper
3 -4 pork chops
salt and pepper (to taste)","Stir together soup, water, rice and 1/4 teaspoons pepper in a 3 quart casserole.Add onions.Salt and pepper chops and place on top of rice.Cover and bake at 350* for 1 1/4 hours or until meat is done and liquid is absorbed.Remove from oven and let rest 5 minutes."
Baked Potato Soup,"4 large baking potatoes
4 slices bacon
6 cups 2% low-fat milk
1⁄2 cup all-purpose flour
4 green onions, sliced
5 ounces low-fat cheddar cheese, grated
1 teaspoon salt
1⁄2 teaspoon black pepper
8 ounces low-fat sour cream","Pierce potatoes with fork and bake at 350 degrees Fahrenheit for 45 minutes or until done.Cut bacon into 1/2 inch pieces and cook in a heavy bottom soup pot over medium heat until crisp.  Remove bacon from pot and set aside, leaving drippings in the pot.To the drippings in the pot add flour and stir and heat for 1 minute, whisk in milk.Cook over medium heat for 15 minutes or until bubbly and thickened, stirring frequently.Scoop out potato pulp from the skins; add to the milk mixture; mash with the back of a wooden spoon leaving it a little bit chuncky.Add bacon (leaving a little out for topping the soup),  2 tablespoons of the onion, 1 cup cheese, and salt and pepper.Stir until cheese has melted.Remove from heat and stir in  sour cream; mix until combined.Spoon soup into bowls, sprinkle with bacon, cheese and onions."
Butera's Baked Potato Soup,"2⁄3 cup flour
2⁄3 cup butter
1 1⁄2 quarts milk
salt
fresh ground black pepper
4 large potatoes, baked
4 green onions, chopped
1 cup sour cream
1 cup bacon, crisp-cooked and crumbled, plus more for garnish
5 ounces cheddar cheese, grated, plus more for garnish
chives, chopped for garnish","Melt butter in a medium-size saucepan over medium heat.Using a wire whisk, slowly blend in flour until thoroughly blended.Gradually add milk, whisking constantly.Whisk in salt and pepper and simmer over low heat, stirring constantly.Cut potatoes in half, scoop out the ""meat"" and set aside.Chop half the potato peels (optional) and discard the remainder.When milk mixture is very hot, whisk in potato meat.Stir in green onions and potato peels.Whisk well, then add sour cream and crumbled bacon.  Heat thoroughly.Add cheese, a little at a time, stirring until all is incorporated.Garnish with chives, grated cheese and bacon crumbles."
Grandma Max's Layered Jello Salad,"1 (3 ounce) package cherry gelatin (or other colour)
1 (3 ounce) package lemon gelatin
1 (398 ml) can crushed pineapple
1 (3 ounce) package Dream Whip
1 (250 g) package Philadelphia Cream Cheese","Prepare the cherry jello powder according to the directions on the package in a glass mixing bowl.  Put it in the fridge and let it set.Once set, prepare the dream whip according to the package and cut the cream cheese into small chunks, (if you're not a fan of chunks, you could whip it all together).  Mix the cream cheese into the dream whip and layer it on top of the cherry jello.  Let it set in the fridge.*You could save yourself time if you do step 1 and step 2 together and let both set in the fridge at the same time.*.Drain the crushed pineapple and rinse with cold water approximately 3-4 times to remove most of the acidic juice.  Make sure to squeeze out the excess water with your hands.Make the lemon jello powder according to directions and let it partially set.Mix the pineapple into the lemon jello and layer over top of the dream whip mixture.Let set in the fridge and serve. (For the best results, put saran wrap over the salad and let it set overnight).Note: The dream whip should be one of the small envelopes."
Greek Yogurt With Honey and Walnuts,"2 -3 cups greek style plain yogurt
3⁄4 teaspoon vanilla
1 1⁄2 cups toasted walnuts
1⁄2 cup honey","Mix yogurt and vanilla. In 4 glasses, alternate layers of yogurt, then walnuts, then honey. Start with yogurt, end with honey."
